address,total_rewards
0x51a571192ab62793d78fc55bc7bdd7a11bf47fdf,5475
0x3ad86ae5cd8dfd64997c78ff502cae9f8e64ec5d,5474
0xa304ef14ae6e2d0221ad0c9499989a1ac7cd73f2,5441
0xbee651145acd356660bdc075728f1d3edd625db2,5440
0xfcda5d8f129b27aac60f1dd4bdcb35918421016b,5399
0xe60aba016f9dcc53f1bee2c725483f28886b1e88,5385
0x48cfdaab2a598ed4bfc7ccd12e2f222e69c7d716,5382
0xefc0e0fb57430048b174cf86bb23367c7b050dca,5377
0x1a7a41736e8139087d1e78e52ddd099f5ae6c179,5374
0x56a84da372167842f338ce9634ca2427f6749c3a,5370
0x4c6787f756a5fcd43bf4a303af7320a5a30538d5,5351
0x21abad01d61a11f350d174a0cf590c4090eea08d,5315
0xf4d213daddcb68fa35aa66cc9cbe480295f9e62d,5276
0x109458de4f9e610b93aa8ff64995347aec975b6b,5180
0x009ecdc432ff1f3f04f6ce17282c0386f69ae2ca,5167
0x3e7a581ad1257f260d4e9aa779aa7b95e03db7f9,5153
0xd9182ef852eddb81386fe409ea9a82247554d93f,5058
0x98a736a4691bb3a0d4faacb5ec791ac8e73750e6,5019
0x8df69ef21d7cb92ae35baa34b3f937ade02b6511,5018
0x1f73676c1d0a43bcc284c70835aa54f5c3139fe7,5008
0xa12599a8a05942f3772ec3da1fa27288a3f9ec6a,4997
0x8caf13eb52c44d6fcd80bd2be37c98924b21c5d9,4969
0xdb51ab7686b96cbb8e800729ef323281b1edf98d,4961
0x9b38413ca6b00e09abea1a7b959857c7eae747a5,4927
0xb449cde3516cbeeff24d6d0ac6944ec600e87c08,4915
0xe2eb7326a5440d6b4c02acb27546be694fdb0dd7,4896
0x58a3186b9d859dfdadbf7de996282d5e0bd8ddd2,4894
0x7342266572775d7948f20817f092d99b375d4d3c,4888
0xa233b74c816112ac15d7b0cf15f137ed8af2ce57,4869
0x54df1bc0604b99e6ea6b7c59a096ae042e508fa0,4852
0x81dbf75fd2477e4ea272b23e68ff72b136939de7,4825
0xe02e1a292fbd4a5bd353003eb9f20d6bf64ce959,4791
0x35ec2966a2dc34f9d9d9628a505039b5763c1a45,4712
0x067a4d025f12e5952899e2029ba7936eab791b6e,4702
0x4d4773d44c52171fb08dec2d1065d5fdab051000,4697
0x3ad809d093c23073aed2ee5f6c21a9f59f2dc481,4668
0x91a64e8dd268b757ec7ab2a9c36a8a8b30735655,4651
0xe9fba15e7af3f41768aadf67d0ea1c5879618788,4623
0x259762e379ae7ad6f74375781d7c9598cf3facdc,4608
0xd116eb729373a6fcb016313ad3e4911135f3f5d7,4561
0xe07682179b20e97609e9d36bb2898ed824a708cf,4545
0x2d895cef8a97ceb11de5080b56c5ce21e4fd138a,4537
0xfc4d70b0d3706994e398deafc939bbcfbe33c61e,4506
0x9ad41f4a55a1e13e17e0c40ba744fbedbcdc6cb4,4480
0x78aaf57453bf8ca71e68b31c794419def988a2cd,4475
0x70144c7b524fedb6fd32d5a2d7dcbec04ff599e2,4474
0x9974207974a3f7c45b50603538a13e925f99da93,4467
0xd1a0931de7a002d0d47117404bcbb3443fafb618,4452
0x59d9502e6d7d37afb527dacc44ed7000f31b5e5b,4446
0x42b48e3454bf8c2d06e6ba54cb67b637b2db1013,4443
0xd02a691141804e2646384715350fd265d524df49,4443
0x40b8ac090daf48a0fc70d0787a393dab5dc6c856,4442
0x0c1a5dfbefc1d987ce72489ec8939e7636e298d1,4419
0xa40b753470b136e37e71a12a3b988636d471ede2,4379
0x1fb22093e84529fbea92c66221ce6b34885a9568,4343
0x2bd97a82219657f234f7925de5a06f0cb342e2ab,4340
0x55544cdef4b63e61a8735c64d0c7dde0fa9f82f5,4330
0x69cfb139def86210e8cb8a6cb2c0c8b550ea3841,4312
0xd8bb921961a09f0f29a4aa0a807f562a3306ba84,4308
0x5dc4e978b5ae12bcce4d58f972cd2ea891389215,4303
0x880c205096f62bd9da0f1acf3c34794789bbabe6,4297
0x6598feb8a2992c794e1c8167fd88e67bc64b88e0,4285
0x419a86154fe29119b520af4e20cbe1c363df8412,4227
0xc4ae4807ce327a70af33972a561e736f97d33347,4226
0x029b3172b2ebd577ff854c83f58211045615a758,4155
0x2195b6e99a36fa3ddc0da4174a00460247125f6c,4151
0xb2845dc0c5fd3fbd44c64cccd6f525bbe3e7aee6,4146
0x00f01d114800a28291d1ffb1a7821159f0129b8e,4141
0x170a706635b481bcde17c5ef4670f2161bb7b6a8,4133
0xd1c173dff480965add9d3d3becf24e2a826bcbaa,4125
0x0d8107aacce6fc5dac2d0febd1cc9eb15dcc0fb1,4120
0x63a46259defce56afa7a4f7bd99bfcac8a32b123,4118
0x9b58f2dfbcf6a05d428efa2ab3caba9e665fa1a2,4100
0xe42deabff35954c7acb34d33cafa3182a4afe894,4094
0x8025c0868813bd2f76b2f66c064dbe313071d244,4092
0x3d6e29e0cf864f718170268bc03fe46367518e90,4059
0xbf46459e9fb30efb5b5ec53a271428ad5f530f2e,4050
0xbc03136095805889d90b13870511fae39b715d5f,4018
0x83979c3b1561bb2d274a05a9f5c5a94454c90a5c,4002
0x42765a44019c6217b472a049f9b72bd181d9faeb,3964
0x186fd72da183d312f96dbfffb31416d6243c49a2,3954
0xae2c7844daae01fd3469205fa4c97357653cccb2,3920
0xf195faa0602f8b6537a3ae6a30c4ed618fdb21ed,3916
0x7220845b7a8ddcb445bc354ed6bc4b6fa5b0eccc,3905
0xc273a8e706dff8baed4e5cf75e8528ea47a8bfb8,3890
0x4e33bbee434d0b5efa46866b082c42de2dfb6b9c,3866
0x15ebbc16eeb39729a0cbb8cf136b35459dd3efad,3865
0x113c53318e496ec2b854560129d5bf4681b7938d,3833
0x978357ddf6ca1aecb02906590729f0afe86f7af5,3827
0xc4f5ba79ba9af3b100fc6d48876637ad849461a2,3797
0xc2e331409e0829fc2825e6aea43b72e56d7aa322,3795
0xe68c25e86fe22979825bc75ece6ab0219b8e88f7,3794
0x6488ddd7d6ee3d688b413ae9832066c6f66b4762,3766
0xde587a7885f9941df32af21dd42c7a22cf36dc0f,3755
0xf0fadbafb1eba79c40a7635ffc798efc5dc8e20d,3745
0x5053a01e47afb8c178637b56abe2ee85f38f0018,3741
0x1e63a4e2c87efac5eb240659045e45b2077626ce,3721
0xf18ac5eacbba4f4a294673a8cd590621ab95b5d5,3717
0xa39fc2c9c437f2e56901ccc6bd18ee1100c82686,3671
0xeab482c783e7148a9e9561fef8d800c0c51d71a6,3657
0x271f0785cf223570c49bee727a0bd0956ff6cdeb,3654
0xb8a068fcafc988efe8ac8e8db5d81bcf0da31a1e,3628
0x36e7be3a9dede64541efdc6856fce173624cb469,3618
0xb263200d7037dbe1f63b1be8a59d7d5debfd70ee,3610
0x3dbaf12f91d761ec3fb53c2c20369c2f3285e110,3597
0x750535fbbf0aaa19e94124b3f1a53d12bc703a77,3571
0x97039df9d0c64ae3cb22bcc06d00bcad74cb5203,3570
0x02a0f632cfbfd45f788a0d31fc228d4fea37f1b6,3568
0x8d3788dc655ef8c5da6b5e3ffd5f366bd29df856,3554
0x3ce8fd763d2148fab2b2d55f81f28aab56ae7dce,3524
0x67009570a2e51607f23a5e5cfb563dd615b3c19b,3502
0xecab1be22958bf8e772dadcf9c04201152589c24,3501
0x41dfeef51047f7c61efacf37e6db2df206b974fe,3475
0x4eef9ff3e0d2040cc71840ab6be98795d3c07bd9,3452
0xa211e1ddd7cef8cd6a6507a21e33b8b81902c9ad,3440
0x844ef75da499e66a2a1d98ac3283b40ec85f45f7,3438
0x2ddd4bf6c6e6c78ec164b3f762d6316c3555b66c,3433
0x127c219b245a440eb271278bbccdc0145106da50,3414
0x29ef26c45f7387e036808105bcf06c4cc1498635,3406
0xbda02bb8280780de4d3e0f0a247a41c98f3f10a9,3403
0x34ea9e8fe12b74cc5a3febc0edcd1b88be25887c,3350
0x6113ad7349486f9dac47d2277468078447555e7e,3340
