address,total_rewards
0x45a3afecd3cfdf64aec94f4937ad82b7e5f15ffc,9504
0xeade864804656693cbe7ee138391c7f679f124bf,9437
0x83979c3b1561bb2d274a05a9f5c5a94454c90a5c,9432
0x1223575c6bcb6e942a727af058fa7935136a03e5,9407
0xb762a542a5c50d18e1e13d54246e1dd2c1fa40fd,9407
0xc743420f23ade53ed7b63bf10b9e24af968b18ab,9406
0x28f6496edfc0ac8d11a879325fefc824a3ed4612,9366
0xd8189e415d4ac557b596141cb8336ce82d97129a,9359
0x43981515ff8f664e57c7be9f5d5e08ba11e16aff,9338
0x262eef0a806e113d91d71bbf5f7b20fae9f3caac,9299
0xeccb9303c03fa091520222018e470adfa0d756b7,9288
0xc028e6ad5554dd9545b551e45ad01f2d765145dd,9253
0x8d0e0b57b94ac868839e164ef27240635caff6e8,9245
0x32289df1cad17663c5487fafbbdaada306cf1764,9154
0x9f263ee45362df4ef28f07a3fd2916953eb30f78,9135
0xebe142d66f4eea5acebaf265e5fbac93abffd795,9103
0x63a46259defce56afa7a4f7bd99bfcac8a32b123,9101
0x86742c707e85d6e3acb14f1421cdbb295b6fd5d2,9101
0xc167b35e8c0c31cb16ba183b617dc79734e785e6,9025
0x532f3502d92dd7a6105ea7aae94f8cbe09418395,9024
0xdf8a3460d5e2cfa33c8aa296c5c52ea966f2dfde,8958
0x2765d526931e85db35d0015e356cb6eb4891f838,8881
0xe3a8a067cd256e663bbcb88368fb1524b41f9154,8560
0x3e369bea092a2053207217d9fd58c4b85d11d848,8556
0xfa824459116b68a5fa56d0861212bf28781cbcb1,8526
0x84efde1bfc8e2689d84ce5a5865a889521dbae2a,8472
0x4fe02faeb6db2c42bc048ec61def77f475401bae,8378
0x41c2c1752007968f2eaec28ce8b8204a9367b10e,8372
0x24b693822a0abe8e2cb9b4dde29e4cbefdf09814,8263
0xc860150568c2a51638540d601d02781db3063900,8231
0xbae7fb168206d12152980162dd9f96dc7d5d2e8a,8157
0xfa7aa93954c9f65a6685d035cfb929ccdcf560f3,8096
0xd712f015a23784eea9e3debd00fe9fa7559f23b9,8063
0xf0fadbafb1eba79c40a7635ffc798efc5dc8e20d,8040
0xfd75dd09388b289177c0fc2b1fd82fb6dd5103b6,8039
0x6b59210ade46b62b25e82e95ab390a7ccadd4c3a,7950
0x488a9f479bacdccc7e9904f12fec8a27e8ce23df,7947
0x05fd056e97d543a94e45a69cde7fc391b582afee,7885
0x155d31040ea1d36b1df6dc37b859242337f50289,7774
0x4d4773d44c52171fb08dec2d1065d5fdab051000,7747
0x4e4392064e0a82b37bfb1e569efc2cdebf5fdf0b,7727
0xac400f539a622ccf0fe99d37283b2895b24840c2,7452
0x2109c09a2f2acc1f61e3993b85890e7ce56b0939,7433
0x170a706635b481bcde17c5ef4670f2161bb7b6a8,7353
0x6302dd9d0906ebd43230e35149da772386c7ead7,7337
0x0352c3b766999ac08163eaced9d0c9cce70c2d3d,7291
0x2db31518a55da4fea7180378a5c52798be68014a,7216
0xbb7806c88edc94045ceaae1bcb20f450c4df8b83,7141
0xd031419f4c2da9ed793b76140e1b2f59753f3ff6,7014
0xdcb71c2086f4d9aef8af0710780c29e046fe9dfd,6949
0xb39b567809491f5d200026a3a22a161038b4dfa7,6936
0xb9352580b7afe11314016cd43fd0d01116e65019,6909
0x864cf13c6269021a6bc71d482f1052180db0ac82,6855
0x97c8159a8f391ed2d53d5a7310044c6a4528dd89,6831
0xe7737d2d76b1221338d345302e8d74be76cd5808,6796
0xf538536182470f8d99b05a8ce2f61f08b2864d5e,6767
0x79af3d21e71fe7dbed6d976ea00d3819e247a013,6747
0x99d8ee2615c31e3909f53fddcd6a53d92b32d306,6552
0x297bfc05e59d9d545d08a74d26920f21111663c8,6536
0xf376a45e6443def12895dadfd5b0e265282378be,6338
0x19798ea3495fadb49d66b1c3b0d224df7e5e9037,6335
0xefde42783b0cc8e1fa3206754d4b3a646b9e49d7,6321
0x44064fc7340c63c462efdaa377fd1b48489e3d78,6304
0xa53d529681dd1a45a598c30021fbed120e320490,6264
0x925312314ceed334a6c57295913754cd2d80d648,6212
0x4769fa50ecaacf9f274cb95564b1cc1aede0467e,6187
0x241d0cb03d29ce42f262229c25099652731b8783,6167
0x9d93825fd7cb63681731903fb5ee16c0f60eccea,6144
0xcb6c66407e21bbe3cf062028e061adb1804527d4,6141
0x313695ced3fc0a9fc4241792f387ad886bb79ec9,6096
0x8a45bba9f0daecabbae8537f088e23752bf3e0a2,6096
0x7d46ac58f19a0ac1242989024c1f2f88eae75066,6072
0x49240961da23a1a6a09377ee79924a79ec6fd14e,6069
0xcac63bfd84f147f0ff1a1c77909ae2d2ee23a2c2,5999
0x73928dc29caf06dd68826c0ddabd69ad11819913,5957
0x0f9bf3af38bb6c90f1739f86314e731e23793825,5942
0x5855165cffd8023c48e57fef40113fe6134eba3c,5931
0x495649ab73acc35b12c0e41eac6a731241bd010e,5928
0x4a2dbede1c1f6016a4a688603356485bf4749058,5927
0x63b618eaf23d3eb9c761fc231afd2aa91a477a42,5867
0x6d51c468ad89de714a7205c4d2245c41c2ba261b,5796
0x3d7dbdb42a6f7e2758f9fda78f6b508ab06003ea,5776
0x1809dd0c0256bc90f38880281760dfe33b637fc0,5761
0x1f20ffd47432432765cf6a9d4f5a2d2881649c24,5761
0x7200be333d845f1761e3d1f6db8502bd4186600d,5591
0x7c2a8053a59298c06ca290573e4c46f7a7eea34a,5566
0x8405c528ce609d9ec829ef92a482b7ab6a53b60e,5544
0x97eb1251a0ef5aa42bfab649dc040b7e0e41a907,5544
0x52d3749434733d62791e91d656fcf164be69c58f,5495
0x0e18c28730eeeb19577880df3b79871580a55f6c,5428
0x1e7dd142e3f89f3abb88f07fe71344725c26f6ce,5424
0x42765a44019c6217b472a049f9b72bd181d9faeb,5398
0x07db74ae7d24b39df7954ca1fc7122e95714d496,5380
0xf693e95025f0dea3a8e0fe442b85643cb3aa44ab,5367
0x79e11028f7bad4157202b6255c456d826d3ebccc,5352
0x5cb21dc733745bb8b687a65111261ab855b833e5,5334
0xf641ece2f5ef56531478da4964ea862244a69341,5303
0xd00e6dad2d07ba83875a533c7d7f2bcc874e278c,5244
0x0cad008933a252a224320ee2b2b10b004563440e,5198
0x656e83c4a2991c8bb165c7aa3e96388383015d53,5184
0xfc2829fbb41ca0b5e30e75101981a8efecb3c949,5175
0x374f64f4f058f5eb7b25be8e189082a95cbaa833,5100
0xf18e46d5dfab23959e70242dd7ec258f94fb3ff8,5098
0x470fbb97d685214021fd7cb808ea93ea44597993,5088
0x9374c2f10aa6b001b76ce3711c508829c06095ca,5064
0xdb51ab7686b96cbb8e800729ef323281b1edf98d,5063
0xf77d5a52cb634b04680c2e907f95221ec33912c6,5060
0x6431465697dfc0f7e5cdc976aa298318b0dba4ea,5028
0x81aa1a1306f5581a1d01829b20dbf341a7581865,5015
0x15ebbc16eeb39729a0cbb8cf136b35459dd3efad,5013
0x343935306345934adb208422c9f4432684bbd7d6,4991
0x1c5aa944aab3dbf0c2219d0a206b9172c42c6456,4980
0xf0ce5d171c922265888aa485d2021a555adff1a9,4968
0x1432af1872c1a2e6fcfe3e211376f7acc74deb29,4967
0x35ec2966a2dc34f9d9d9628a505039b5763c1a45,4938
0xa250a6e5c98c779ce9bd526251af2942c54ab445,4934
0x1cb58cfd33587131369d7db48120ba568a1e61d9,4929
0xf4d419447c80e62fded453612f5c17b326a9bb11,4922
0xee3f30afe4b2a1d2ff3d8dd3e652ae03615fe071,4900
0x21ea42128cc2c661e8a30b67d031404737cb3fe9,4893
0xbb15bfb5bb7d509b902683c57855ea12533713a8,4893
0xeb07b84a66b6bf4c2b99d70be2ff0e2698b6cdad,4880
0x9047d7d076c857296456ac79abe0e22c532a2996,4871
0xe07be1dc3d57ff8958307e3503bb4daaa0b6ab58,4871
0xabc88fc4cecce4f68cbd970ba4a9f6e673bde4ca,4847
0xf452ac9ba631c2783da86a1a829f93806a6533f4,4799
0xb3ff27df29b1e0f113a3d54ad755dc56d91b858e,4785
0x27b1b5e92131383ece3cf11698ed6373e5d15cc9,4728
0xa12599a8a05942f3772ec3da1fa27288a3f9ec6a,4728
0xedcf75b6d9b8f0d8b11bcbeebaefb26628c199c5,4679
0xbf17e7745a24a0ea4fa94195fd04593074276a86,4674
0x3a885c7bd01b41d28acf60705146dac2d9e42412,4641
0xa500aaee181574547d4de69fcdad1b97b117ffd7,4599
0xff99012a107ab88b19a08b3d83a6fa2fb561e6d8,4554
0x06a0f03ed0a33d4a94d0e3bc065b6a766982673b,4550
0xaa5a2eab347f5278f6b5eccf57ff9ea59e04d67e,4536
0xfd19fa6982e6dd61f5f931f5a7ce2a146625e07a,4511
0x109458de4f9e610b93aa8ff64995347aec975b6b,4487
0x127c219b245a440eb271278bbccdc0145106da50,4462
0xbc5b97597964e58220587e72ed759d44d21a4bae,4462
0xe414f2e05c38fd74f339cfce4be77aed3c8daabf,4348
0x80a3e892328b66d007cef0a3893e8fa22a7eaf63,4320
0xf9744a94f8b501635776a1628c40272c9ec789da,4318
0xee21979937699c0386401a455b8932f33e255557,4278
0x0e0010d015c0b9279e23fa53e97294006871cdee,4257
0x2b3fbd3fa6cc322bf2cd9fb58faf540466b395b7,4255
0x05aa75638763bb16433c1ac6b9d8c2b0720b88cb,4248
0xb948444b1af66167dc5f56febe721c57336d37fc,4243
0x119ea33781162a7f87c934b9b130dfe2ad4574b6,4209
0x17d63bcb280bc3a9cbdf64bb7ed3e97287c30d30,4179
0x1f63b7f0844ebc4933a70bca0ab90b2d1c192beb,4143
0xae671d73ecb1097cc13f388137f26cd3558187a5,4128
0xd14021a7b8fba0cffa1e1fb65082f683e03202b1,4126
0x690d9d3e3137153c7ce595ae76cde6d684bca645,4056
0x327a73e983c8958d100563eb04d38593757a8cc7,4032
0x0cf2d4c39b88640f746b0694179604ecd076b4ae,4026
0xbb9b32cddd10b5a7ce96ed59aa5e0552231239c0,4024
0x3ad86ae5cd8dfd64997c78ff502cae9f8e64ec5d,3935
0xa246826ece585d11c2c7dbd07004847818ee0437,3910
0x0a240e19627041cd37363db323eed4992d623b0d,3887
0xefc0e0fb57430048b174cf86bb23367c7b050dca,3887
0xda72328bbd8a6ef80238a8dfd61b0bf61ab03148,3864
0x1a7a41736e8139087d1e78e52ddd099f5ae6c179,3863
0x21abad01d61a11f350d174a0cf590c4090eea08d,3839
0xe60aba016f9dcc53f1bee2c725483f28886b1e88,3837
0xf4d213daddcb68fa35aa66cc9cbe480295f9e62d,3789
0x6fb272eeb30a7fb6daab1d2f88c3641eae088977,3765
0xdd68cfb8a9128bf2f4144154e02f98251b49c63d,3762
0x956d030695b066d07181026de82773874d443ad8,3726
0x8caf13eb52c44d6fcd80bd2be37c98924b21c5d9,3699
0x4c6787f756a5fcd43bf4a303af7320a5a30538d5,3680
0x22f09d8e57e23f36f0a9c9d406ae8c2e8dc3d0c2,3665
0x56a84da372167842f338ce9634ca2427f6749c3a,3658
0xb4d4f0e476afe791b26b39985a65b1bc1bbacdca,3657
0x8a194e8511cac6e81c1815930a670e7b0cfaa9df,3656
0xd9182ef852eddb81386fe409ea9a82247554d93f,3648
0x1f73676c1d0a43bcc284c70835aa54f5c3139fe7,3633
0x98a736a4691bb3a0d4faacb5ec791ac8e73750e6,3624
0x7ee71beb873e9974c0f60cca0af91528314ebd9e,3623
0x8df69ef21d7cb92ae35baa34b3f937ade02b6511,3623
0x41c7eaedd22e5b48e55c9c003f643d586277884c,3604
0x271f0785cf223570c49bee727a0bd0956ff6cdeb,3600
0xe2eb7326a5440d6b4c02acb27546be694fdb0dd7,3552
0xf76334c608dea239457cbd724983905367d27b98,3550
0x3e7a581ad1257f260d4e9aa779aa7b95e03db7f9,3542
0x6a47df28ddebd92e9edf0b61b023aa3474c9bfca,3519
0x880c205096f62bd9da0f1acf3c34794789bbabe6,3519
0x7342266572775d7948f20817f092d99b375d4d3c,3503
0x497ca35644767749ca721db5b3fa55ff54dd4a33,3496
0x321862d64c0e966ea6c6fe7c2021b6facf91dab0,3479
0x81dbf75fd2477e4ea272b23e68ff72b136939de7,3478
0x7bef8e748c72f5df794137915b8270787f38fc97,3470
0x69cfb139def86210e8cb8a6cb2c0c8b550ea3841,3442
0x2d9bd968bdacc55d1353119cecec016158020438,3413
0x04d44ea42da64cea2f9f3f74f95ad29ad7daa916,3404
0x067a4d025f12e5952899e2029ba7936eab791b6e,3402
0x4e15422cac936d4d8213c83f9c5ba6dafe374806,3381
0x038018f79a349773d4d3e4692de3d8166693c0c8,3362
0xa233b74c816112ac15d7b0cf15f137ed8af2ce57,3358
0x3ad809d093c23073aed2ee5f6c21a9f59f2dc481,3350
0xb262d84079b7890b402fe07eb7005c52a0cd4a76,3336
